iter	Passed	Remaining
1671	22951	4282
1672	22965	4269
1673	22976	4254
1674	22988	4240
1675	23003	4227
1676	23018	4213
1677	23033	4200
1678	23045	4186
1679	23058	4172
1680	23072	4158
1681	23088	4145
1682	23102	4131
1683	23118	4118
1684	23134	4105
1685	23150	4091
1686	23164	4078
1687	23177	4064
1688	23190	4050
1689	23202	4036
1690	23214	4022
1691	23225	4008
1692	23239	3994
1693	23253	3980
1694	23266	3966
1695	23278	3952
1696	23291	3939
1697	23306	3925
1698	23319	3911
1699	23330	3897
1700	23343	3883
1701	23357	3870
1702	23371	3856
1703	23387	3842
1704	23398	3828
1705	23412	3815
1706	23426	3801
1707	23437	3787
1708	23448	3773
1709	23460	3759
1710	23473	3745
1711	23486	3731
1712	23500	3717
1713	23518	3704
1714	23534	3691
1715	23549	3677
1716	23565	3664
1717	23583	3651
1718	23597	3637
1719	23614	3624
1720	23627	3610
1721	23640	3596
1722	23652	3582
1723	23667	3569
1724	23682	3555
1725	23698	3542
1726	23711	3528
1727	23725	3514
1728	23739	3501
1729	23753	3487
1730	23767	3473
1731	23779	3459
1732	23792	3445
1733	23806	3432
1734	23819	3418
1735	23832	3404
1736	23846	3390
1737	23860	3377
1738	23874	3363
1739	23886	3349
1740	23898	3335
1741	23913	3322
1742	23926	3308
1743	23940	3294
1744	23955	3281
1745	23970	3267
1746	23983	3253
1747	24002	3240
1748	24018	3227
1749	24031	3213
1750	24044	3199
1751	24057	3185
1752	24070	3171
1753	24081	3157
1754	24096	3144
1755	24112	3130
1756	24124	3116
1757	24141	3103
1758	24156	3089
1759	24168	3075
1760	24180	3062
1761	24194	3048
1762	24208	3034
1763	24222	3020
1764	24237	3007
1765	24252	2993
1766	24266	2980
1767	24283	2966
1768	24298	2953
1769	24313	2939
1770	24326	2925
1771	24338	2911
1772	24351	2898
1773	24365	2884
1774	24377	2870
1775	24391	2856
1776	24403	2842
1777	24415	2828
1778	24427	2814
1779	24442	2801
1780	24454	2787
1781	24468	2773
1782	24483	2760
1783	24496	2746
1784	24509	2732
1785	24522	2718
1786	24537	2705
1787	24551	2691
1788	24564	2677
1789	24577	2663
1790	24590	2649
1791	24605	2636
1792	24617	2622
1793	24630	2608
1794	24647	2595
1795	24660	2581
1796	24676	2567
1797	24691	2554
1798	24705	2540
1799	24719	2526
1800	24734	2513
1801	24750	2499
1802	24768	2486
1803	24783	2472
1804	24812	2460
1805	24827	2447
1806	24840	2433
1807	24853	2419
1808	24865	2405
1809	24877	2391
1810	24889	2377
1811	24901	2363
1812	24914	2349
1813	24926	2336
1814	24941	2322
1815	24952	2308
1816	24964	2294
1817	24978	2280
1818	24993	2267
1819	25004	2253
1820	25019	2239
1821	25033	2225
1822	25046	2211
1823	25057	2198
1824	25071	2184
1825	25084	2170
1826	25096	2156
1827	25113	2143
1828	25126	2129
1829	25139	2115
1830	25152	2101
1831	25166	2088
1832	25178	2074
1833	25190	2060
1834	25202	2046
1835	25214	2032
1836	25226	2018
1837	25239	2004
1838	25252	1991
1839	25267	1977
1840	25277	1963
1841	25290	1949
1842	25304	1935
1843	25319	1922
1844	25335	1908
1845	25349	1895
1846	25360	1881
1847	25377	1867
1848	25395	1854
1849	25414	1840
1850	25428	1827
1851	25443	1813
1852	25463	1800
1853	25484	1786
1854	25497	1773
1855	25509	1759
1856	25524	1745
1857	25541	1732
1858	25558	1718
1859	25571	1704
1860	25585	1691
1861	25599	1677
1862	25612	1663
1863	25626	1649
1864	25642	1636
1865	25659	1622
1866	25673	1608
1867	25686	1595
1868	25700	1581
1869	25712	1567
1870	25723	1553
1871	25737	1539
1872	25753	1526
1873	25768	1512
1874	25782	1498
1875	25795	1485
1876	25812	1471
1877	25826	1457
1878	25841	1444
1879	25861	1430
1880	25878	1417
1881	25895	1403
1882	25910	1389
1883	25924	1376
1884	25938	1362
1885	25952	1348
1886	25970	1335
1887	25985	1321
1888	26001	1307
1889	26014	1293
1890	26028	1280
1891	26042	1266
1892	26056	1252
1893	26069	1238
1894	26083	1225
1895	26097	1211
1896	26113	1197
1897	26125	1183
1898	26137	1169
1899	26152	1156
1900	26169	1142
1901	26186	1128
1902	26202	1115
1903	26216	1101
1904	26229	1087
1905	26244	1074
1906	26258	1060
1907	26270	1046
1908	26284	1032
1909	26301	1019
1910	26315	1005
1911	26330	991
1912	26343	977
1913	26357	963
1914	26370	950
1915	26383	936
1916	26398	922
1917	26411	908
1918	26423	895
1919	26436	881
1920	26448	867
1921	26464	853
1922	26480	839
1923	26495	826
1924	26510	812
1925	26525	798
1926	26543	785
1927	26561	771
1928	26573	757
1929	26586	743
1930	26601	730
1931	26615	716
1932	26628	702
1933	26641	688
1934	26654	674
1935	26669	661
1936	26679	647
1937	26694	633
1938	26707	619
1939	26718	605
1940	26730	592
1941	26741	578
1942	26753	564
1943	26769	550
1944	26787	537
1945	26803	523
1946	26818	509
1947	26833	495
1948	26848	482
1949	26863	468
1950	26875	454
1951	26886	440
1952	26901	427
1953	26912	413
1954	26926	399
1955	26940	385
1956	26953	371
1957	26967	358
1958	26981	344
1959	26995	330
1960	27010	316
1961	27023	303
1962	27037	289
1963	27050	275
1964	27061	261
1965	27075	247
1966	27088	234
1967	27100	220
1968	27117	206
1969	27132	192
1970	27148	179
1971	27165	165
1972	27181	151
1973	27198	137
1974	27215	124
1975	27233	110
1976	27250	96
1977	27265	82
1978	27281	68
1979	27298	55
1980	27314	41
1981	27330	27
1982	27344	13
1983	27359	0
