iter	Passed	Remaining
1665	86485	17286
1666	86533	17234
1667	86584	17181
1668	86626	17128
1669	86670	17074
1670	86715	17021
1671	86758	16967
1672	86811	16916
1673	86871	16865
1674	86925	16814
1675	86988	16764
1676	87038	16712
1677	87092	16660
1678	87148	16609
1679	87207	16558
1680	87262	16507
1681	87314	16455
1682	87377	16405
1683	87438	16355
1684	87483	16302
1685	87536	16250
1686	87593	16199
1687	87649	16148
1688	87701	16096
1689	87744	16043
1690	87787	15989
1691	87833	15936
1692	87880	15883
1693	87932	15832
1694	87987	15780
1695	88031	15727
1696	88089	15676
1697	88147	15625
1698	88192	15572
1699	88244	15520
1700	88285	15466
1701	88333	15414
1702	88385	15362
1703	88440	15310
1704	88496	15259
1705	88545	15207
1706	88605	15156
1707	88661	15105
1708	88712	15053
1709	88774	15003
1710	88825	14951
1711	88875	14899
1712	88936	14848
1713	88988	14796
1714	89046	14745
1715	89091	14692
1716	89140	14640
1717	89190	14588
1718	89243	14536
1719	89298	14485
1720	89348	14432
1721	89391	14379
1722	89437	14326
1723	89481	14273
1724	89540	14222
1725	89591	14170
1726	89644	14118
1727	89687	14065
1728	89742	14014
1729	89798	13962
1730	89851	13911
1731	89906	13859
1732	89958	13807
1733	90016	13756
1734	90067	13704
1735	90117	13652
1736	90177	13601
1737	90229	13550
1738	90282	13498
1739	90336	13446
1740	90382	13393
1741	90436	13342
1742	90498	13291
1743	90558	13241
1744	90612	13189
1745	90656	13136
1746	90703	13083
1747	90746	13030
1748	90801	12979
1749	90857	12927
1750	90907	12875
1751	90951	12822
1752	90998	12769
1753	91053	12718
1754	91096	12665
1755	91149	12613
1756	91197	12561
1757	91249	12509
1758	91302	12457
1759	91354	12405
1760	91401	12352
1761	91455	12301
1762	91503	12248
1763	91554	12196
1764	91616	12146
1765	91660	12093
1766	91707	12040
1767	91748	11987
1768	91792	11934
1769	91835	11881
1770	91884	11829
1771	91937	11777
1772	92016	11729
1773	92081	11678
1774	92126	11626
1775	92185	11575
1776	92233	11522
1777	92278	11469
1778	92321	11416
1779	92363	11363
1780	92411	11311
1781	92470	11260
1782	92525	11208
1783	92567	11155
1784	92626	11104
1785	92670	11051
1786	92718	10999
1787	92762	10946
1788	92805	10893
1789	92853	10841
1790	92896	10788
1791	92938	10735
1792	92982	10682
1793	93030	10630
1794	93084	10578
1795	93130	10526
1796	93177	10474
1797	93222	10421
1798	93267	10368
1799	93311	10316
1800	93357	10263
1801	93398	10210
1802	93446	10158
1803	93492	10105
1804	93533	10052
1805	93575	10000
1806	93618	9947
1807	93682	9896
1808	93734	9845
1809	93790	9793
1810	93838	9741
1811	93889	9689
1812	93934	9636
1813	93977	9584
1814	94030	9532
1815	94083	9480
1816	94134	9428
1817	94178	9376
1818	94219	9323
1819	94266	9271
1820	94308	9218
1821	94350	9165
1822	94392	9113
1823	94441	9060
1824	94494	9009
1825	94547	8957
1826	94599	8905
1827	94648	8853
1828	94706	8802
1829	94757	8750
1830	94805	8698
1831	94849	8646
1832	94907	8594
1833	94963	8543
1834	95018	8492
1835	95066	8440
1836	95113	8387
1837	95170	8336
1838	95212	8283
1839	95268	8232
1840	95314	8180
1841	95359	8127
1842	95411	8076
1843	95457	8023
1844	95502	7971
1845	95549	7919
1846	95609	7868
1847	95661	7816
1848	95716	7765
1849	95769	7713
1850	95823	7661
1851	95869	7609
1852	95917	7557
1853	95958	7504
1854	96007	7452
1855	96058	7401
1856	96104	7348
1857	96157	7297
1858	96200	7244
1859	96246	7192
1860	96293	7140
1861	96350	7089
1862	96394	7036
1863	96448	6985
1864	96502	6933
1865	96552	6881
1866	96607	6830
1867	96654	6778
1868	96705	6726
1869	96761	6674
1870	96807	6622
1871	96859	6571
1872	96905	6519
1873	96958	6467
1874	97006	6415
1875	97074	6364
1876	97121	6312
1877	97169	6260
1878	97221	6208
1879	97269	6156
1880	97323	6105
1881	97370	6053
1882	97419	6001
1883	97462	5949
1884	97510	5897
1885	97557	5845
1886	97599	5792
1887	97642	5740
1888	97691	5688
1889	97736	5636
1890	97781	5584
1891	97840	5533
1892	97887	5481
1893	97930	5429
1894	97983	5377
1895	98031	5325
1896	98093	5274
1897	98142	5222
1898	98189	5170
1899	98237	5118
1900	98293	5067
1901	98336	5015
1902	98384	4963
1903	98432	4911
1904	98485	4859
1905	98530	4807
1906	98579	4755
1907	98626	4703
1908	98682	4652
1909	98730	4600
1910	98794	4549
1911	98844	4497
1912	98901	4446
1913	98948	4394
1914	98998	4342
1915	99055	4291
1916	99112	4239
1917	99155	4187
1918	99200	4135
1919	99247	4083
1920	99296	4031
1921	99355	3980
1922	99400	3928
1923	99454	3876
1924	99498	3824
1925	99560	3773
1926	99603	3721
1927	99666	3670
1928	99730	3619
1929	99777	3567
1930	99827	3515
1931	99886	3463
1932	99937	3412
1933	99984	3360
1934	100031	3308
1935	100077	3256
1936	100118	3204
1937	100170	3152
1938	100215	3101
1939	100258	3049
1940	100301	2997
1941	100346	2945
1942	100399	2893
1943	100443	2841
1944	100492	2790
1945	100540	2738
1946	100592	2686
1947	100634	2634
1948	100676	2582
1949	100722	2530
1950	100767	2479
1951	100811	2427
1952	100857	2375
1953	100899	2323
1954	100941	2271
1955	100984	2220
1956	101048	2168
1957	101091	2116
1958	101138	2065
1959	101185	2013
1960	101232	1961
1961	101276	1909
1962	101323	1858
1963	101366	1806
1964	101408	1754
1965	101454	1702
1966	101503	1651
1967	101552	1599
1968	101612	1548
1969	101660	1496
1970	101709	1444
1971	101757	1393
1972	101821	1341
1973	101865	1290
1974	101911	1238
1975	101959	1186
1976	102014	1135
1977	102060	1083
1978	102103	1031
1979	102148	980
1980	102203	928
1981	102248	877
1982	102291	825
1983	102332	773
1984	102391	722
1985	102438	670
1986	102486	618
1987	102529	567
1988	102571	515
1989	102614	464
1990	102669	412
1991	102713	360
1992	102758	309
1993	102806	257
1994	102864	206
1995	102914	154
1996	102964	103
1997	103009	51
1998	103055	0
